ticker,date,title,summary,url
ATD.TO,2018-01-03,Casey's Shareholders Push for Strategic Review,Convenience Store News,https://news.google.com/rss/articles/CBMibEFVX3lxTE1OTUZjazQxVmJ4ZUN1dTYwUWJoRXEyNi0zSmU3TV9iMnNjdk1RMXpCaDkxYWgyYi1fYXJ0QU9QYnJyVUVNTmRmb2wyQjJWNml2d1lLZGtUN2pWbndJWmhoMXk1NkluY1diRnlPdQ?oc=5
ATD.TO,2018-01-04,Casey's Plans $35 Million Ankeny Headquarters Expansion,Patch,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOckVIZ0dTV1pjb1Nqc2M0dl9TZ2oweE1NZ3czUVdPZTB2dW15U1htLUVfeXQ0Yi1oaGZNLVlaa1FGTVk0eGJRdmpGOURYMnVpMndiU2VZR1NHb3Y0dnRaWW1qcU9qWGRCcV8zLTRmM245b2liaWREMHhXWWFieGUtNXpEQm0zbDBfWWR3?oc=5
ATD.TO,2018-01-22,"Convenience stores getting squeezed by fast food, dollar stores",Pocono Record,https://news.google.com/rss/articles/CBMipAFBVV95cUxQT1p0bzhHT2RPTGZraDVkVGI0NXB6eXN1czkyeHUzb3p4WnJXZWpZVWExQmw1RkVHbk5QNTFBb3JxVmhjRDV3ek8ybEVac0p6d01vdUtTMFBLNTlRcWRNTUxEYVBKTmdpaDBYTGR4OEY3cUlsZ3lkWGZGalNzWjJIRkpldHdnUjZ6NTBINUhPZVdjWW9VWEZYWVZpN25aVlZaXzN5Vw?oc=5
ATD.TO,2018-01-26,Casey's explores buying Kroger convenience stores valued at $2 billion amid pressure from activists,CNBC,https://news.google.com/rss/articles/CBMizwFBVV95cUxNU1Q4dkgyMVpXN1RoRWtpWjNnTnR3WFhkYWJHLWdWX3RKTzhRc0hlQVVpWmtMLTNNa3hCdGNxM1g4eFdRazQ1TGpqYmVkZXl4LWVCSURwMVpXaFVKWlNwNTJydnRtZHhSNmgzZGVhTDFRMmpKdmlsRlZPaGFXWlp3SGdvUkc2dHhxUXNTM1docm40czhCTVR4aHhiNEVPM3RLNDg0S0lmZUw0SmNObnFaSlVkT0ltZWtGYmJTV0JBWXlwQVVLMTM1MzJMODJoWFE?oc=5
ATD.TO,2018-07-09,Top 100: 7-Eleven & Couche-Tard Continue to Dominate the C-store Industry,Convenience Store News,https://news.google.com/rss/articles/CBMiigFBVV95cUxNcUV4YUNWMDNMSHJTeWV0Zk1Wcnd6QzRIaHVwdWRBOW9PZUdFV01KdzVWQzUtT19LN0FfT0FIMGlrNHNleWdOM004VVZVSFBsT0lxREdWNEtjcmlwbEVHSFFid1NCWlRGZHB5VzQ5OURBMWtHaUpzU0NDMG1ZR0lpcWpGbUpVMWwwbEE?oc=5
ATD.TO,2018-07-17,Couche-Tard First Ever Employee Remembers,DepQuébec,https://news.google.com/rss/articles/CBMitwFBVV95cUxOOER4RDI1bVNfa1VUTjJQT29uQ0hkcHVsUklhblBGMTlTX3lTYnZ1LTJfOUlzOEJWZWJqSzNGRGVON3A1SnJoNm9ycTQ5M1JZSTl6aGVSbzZQbTlpYmVxRVd6Q0RGUkl6elo3NXhOVG16RmJ4U1JxdUhOOFFDbzJSSTBVN0g3YlRnZ1lRN3hHcWVVdVRPc19SaC01MEpQMkVFOHN0cW5vTUNpV05iazZ6Si1vck10dWs?oc=5
ATD.TO,2018-07-23,What If You’ve Invested in the S&P/TSX Composite Index?,Yahoo! Finance Canada,https://news.google.com/rss/articles/CBMiggFBVV95cUxQQlp2Um5uZVR5cGlrTkFGQi1BTGZuSU9XYTVsSnJJMVVnbGpVakJ4UHFkMHBTNWxHc2h1dWRuUzZEQWw5Y2xyQ3VXeW1jUGNlb2pjdWJkRURWd2N2Vi05NVd5ek9uYVNTTE5HZDhTYTh6VURfOUx1RXd3LUp4dFFMbEl3?oc=5
ATD.TO,2018-09-28,Smokers welcome! Circle K sees business in shrinking market,The Morning Call,https://news.google.com/rss/articles/CBMilwFBVV95cUxPLWg2V3ZOWnNQM0o3ZzNkX1psVmdra0V2WTl1c3gwTV9uV1dZZmc3R0RzT24wMVRGNE5rdDNvRmUxVW5ZekxXaVFSdFF6MW11M3VWUzFGeC1LU0h6T1ZzYWs0cVdyTFUzZlU0amt5RURMX0RTeDlwUlpKTUhhb1B1QXFPd1hBdGR0WTM5WkFTSzdfd3JrNzRJ?oc=5
ATD.TO,2018-12-04,4 Foodservice Initiatives Couche-Tard Is Launching in 2019,CSP Daily News,https://news.google.com/rss/articles/CBMikwFBVV95cUxQTnVOcnJfbzBfVHJ2SlJ5T3ZSUFUzc2JyLWkwbVZBZmQ0TUdKVjBzc1d0aU1FNjFFS3B0RVNVUmU0LXp3aUNSZkllSHJiWnI2WGZETVdkY0Z1WV9saUpSeW8wQUgxc2NSM1l3QW01QWVmUkwzT1BxaGRMUWZHMTNycFFaY29lXzJiY29rYlp3QWcwTE0?oc=5
ATD.TO,2019-04-04,How C-Stores Can Increase Money Spent at the Register by Selling Nicotine Gum,CSP Daily News,https://news.google.com/rss/articles/CBMiogFBVV95cUxPS3VlQXlyN1ZuMmtmOElvSlNmSlhuN3BHTlpXcFVaSFM3WF83by0zcU9YMm00LXlwUHdtQUZ5alZtbFlCcy13ZVM2UGtWWmdEcVB4UWNjbVhqbHBoemZ1Snlmc3Rua2pDSmlDdW1yUWJEakoyNEhvVWtYeWtMcWtfN0g3N2tWN1NyZHd0dUNFUE4zZ1pyUGdESi1LVFJLRFlmQWc?oc=5
ATD.TO,2019-07-24,Couche-Tard makes strategic cannabis move with large investment in Fire & Flower,Global News,https://news.google.com/rss/articles/CBMilwFBVV95cUxNbXdQNUpfa3ktdUR3VzF2Y1hiOFZ5WG41OXRVS01KbTA0ZUR1WXo2YmQ1NVVhaGd5cFl3ck84QzJraVBraDM5WTE4WUd1eEdBZ1o2MEJ1SHpnWlNPblFYSjZiWmZoNXFvZDVyVFU2VUdRb2NuTzVJWGdESTdTakktcS15VmVHekloME8xUXV5b2VoQ3poYmZV?oc=5
ATD.TO,2019-07-24,Alimentation Couche-Tard to Invest Up To C$380 Million in Fire and Flower Holdings,the deep dive,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQcnVaamd0NHNUQTZacGY5M3NvV2k1QXFpaUQyMWdJWHFYRkFoLUZTdGZsODdiMEVLajBFaXpDNGVFY2pORnk2ajgzR1lOMmdBd1JSa0JRUm9lbml3eGNKZmp2VmZJVkxWenFYQmREWkFfQ0cwR3ZaMkQwR05uWWgyUUFxVGJjLUo3dmw3VXRILXRLNGM5dEdUWWlhS2MzeTlHVXJONUViX0Q?oc=5
ATD.TO,2019-07-24,Couche-Tard expands cannabis bet with investment in Alberta retailer,Montreal Gazette,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQa28wemUydU91WDFLSHNnN0R5amExT2M1MWRUUjRzLUxaSU9QVlQ4ZVB5eXgtZ3dONkxORklieFh3RDBZYVBzdmJ4R3M4RlhNdjV0TWhnWVhRNUVBa2Fsa0w4Uld2VmlyRWlkZ0NKTnFzdVRid2RQRlpQLVJqcEdkc201S0R3X2FaODQ2Wk91N3VTUEJUSTdPT2FMZTZSYmFSQm84ckREald6QQ?oc=5
ATD.TO,2019-07-24,Couche-Tard Makes Strategic Investment in Cannabis Retailer Fire & Flower,Mugglehead Investment Magazine,https://news.google.com/rss/articles/CBMimwFBVV95cUxQbm9FOE1WbU02ODAyMWxnbVozMzRObFl1Wk9wV2s1SVk2MTFtVlhaS21fNEJJTUN6RkQ4a0ZKNThhRFhEcTlPRl9zWFBzUm1iSjh4Z3VYZmduN05HRFBENE9Jbmp6am84bHVpS3E3MmNHWEpPekN2VTRaZ1Zrbk41Y1lVdm95TWdVVE9mMkNCcnlGSUVkaDN5ekp2RQ?oc=5
ATD.TO,2019-07-31,IPO Stocks: 10 Companies That Should Go Public,InvestorPlace,https://news.google.com/rss/articles/CBMifEFVX3lxTE1OSHRUcFBtVnJSQVdzUVBaejRESG1WTzJLRWtmYzh1bG9lZXVvdTJUMVJqWkZjcGlJbTZQTTJzVWNDMV9CZXdyT2VpVWZEQ3NMd3RneUQ5NjlxR0ZEd3hDU29rSnBGeDYtdjZnZVhZVTl3UHMtZzR3UmstMXY?oc=5
ATD.TO,2019-11-20,"Joe Topper takes control of company he founded, acquiring Couche-Tard’s interests in Allentown’s CrossAmerica Partners",The Morning Call,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPNTJuRVpDV1hRWk9lX0JpQld6SkhIbTVwZmJRdHpaLWlHWjZwUVNfRXNrRV9JY1c1RHpzbExQNGVDYVJSQ3RfYXpYQnBkTk1oWkp6U0szTXdWcU82R2tBbVRXaVhhOS1IZ1RYWVRZcVpWeFo2Q0hRMDJrcTloRVdpcnYzRVZPcm1RVUZlZ2lyQTN4VERwRTFIU000azFBWC1sLTNwcmZ6dVVUREQzN01TekdwdEpkejB6Q09MeDR5dXNRUm9SQjlIUGxSR1pTNllTTXg2ZlFNUF9RdzVUdlpNUFhubw?oc=5
ATD.TO,2019-11-27,Caltex in disarray as Canadian suitor lobs $8.6b offer,AFR,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQRjBqeXRNd05sc1dyVTBhbi1rUkFlT2xHV3Bhb0swTkVaTHZnSU1PRVVEZXplUWJNTm9DVGxkY2N0Y054c3cwdGZIdFM1TlhFRFJjcm1xQlpjSjJCa1N3R0E1Z2lvN3pKdmgtSU5mcGlhbHBncXpWY3NiSVBqMGRVWmk4T1RsYlpiYjVLT0pkSGZQTG05YjN4TG4wdlhPWnBKRmJhT1diZ2lTdw?oc=5
ATD.TO,2019-12-23,"10 years of investing, in five charts",MoneySense,https://news.google.com/rss/articles/CBMihAFBVV95cUxPNDA0UUtQbHN2Z2JUUWRFR3QwWV94RzRGdWZYdndocUY4cUJBLTRZNlRBOFZCQjVjQzZXVkdlNmZIX3RyNHRuNDhjY0lIZWdvTlg2cGtuVzZVdkJKdGlhQ1U3Y3gtRnNTWWdfMzRWdnAxZG1ZTjJ2NEtxazJaVGN5ZU1UdlU?oc=5
ATD.TO,2019-12-31,"The decade's top TSX stock returned more than 4,000% — and it wasn’t the only one",Financial Post,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZHFqckpib3JFNHhMLXdsSFRwOWZsMFQwcnhwMlV3Y2pIcVhmeXNHZkI2OVFzb01rOGZ2MXdGdHdjVTFRNWZ6cGd5aVhpSl8yRG5YOFVqdDE3VlZQTmYwZVhmaWhhbk40ODFWd0lmd0FPd0ZNTG1kTWtSd2VLX2phTkc1MEtROEdtU0hPWVhvV1JSVnNVSUZ0bUlkS3RlR1ptQjhTYUw4bW96NnV6MWtkNVFHSlJCZw?oc=5
