ticker,date,title,summary,url
MFC.TO,2018-06-22,Why mortgage protection plans aren't for everyone,Yahoo! Finance Canada,https://news.google.com/rss/articles/CBMitgFBVV95cUxOa3UzTmJ5aktBWlUxZE5adlR2Qnk5YXZ4bmh6SzdJOTJnTG1ZQnRsb1hBNFBsYWNUR1pQaDlsMkxJMjRkWEFma1doSFBoWF9mNzRPU2hwbUl2X25ueEpoc293TEZ3Mm5DSWFKaHF0X1kySV96dmVsYUUwcG43V05QMUlkWkd6Z2dtNGhEVGh4Tmp0S3pFWVNEM3AtRDNRVVhFc18wQ2V6bmdtU0drNldyUlBaMVFSdw?oc=5
MFC.TO,2018-06-27,Manulife CEO Roy Gori unveils a new policy for unlocking value,The Globe and Mail,https://news.google.com/rss/articles/CBMisgFBVV95cUxORkx0OUVkYnhDWUNvWFB1MFRRNnNiSkJBVUpucGNjNC1iOFZMeE5sU0g0U0RKeExnNlgta2xYSnNwdnhGTEwteURfRmtUZ1FGVkFOU25PWmFZR3FYclBKdm9OTXRRY2R0b1NGS0NKTm0teUtwV3RkYVRpeDJCRlNXVTFJY05aS3M4dzZETUw5T0diTk5pbnZwSmZjN25RUVJVU1d1VDV3VjJ3UUszOU9ZYkdB?oc=5
MFC.TO,2018-08-01,"After playing it cool with shareholders for years, Enercare board finally discloses its preferred selling price",Financial Post,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQNm54NWFQb2xaVkhoLVpGeWYyS1E0aTFzbTgtMnhWUU9zd01oQW1Tc21fdHBhY1FfTGFlN19NTFM3LWZMUkgweTYtR3c3bDg0MTVIU1ZUWWlWWlU0aUVkaDJ4RVBsaHZtcVNJQUpnWXYtejkweW8ydk5Fd3Y3OWlFdGxtTkYyb2I1Y3hycERZbzFGVzF3S190WFc0OXlFZzNvT0FSMlFtRW8xN21kWkp6ajluRXo1QmZLWVJlSVdvQ1ZKYzhpYnZGdWtuRTJDY2lHRWdpRS1hWkNVUlkxTWNZWjI1Smk?oc=5
MFC.TO,2018-08-03,China Dethroned by Japan as World's Second-Biggest Stock Market,Bloomberg.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxNSkQ0dkhWSmZhbF9kWEpPcENyV3dIMENpdl9rOXg2RENWbkoyZFkzWU5SbXJHOTJCQ3ZwamNCSTdNLTR3TXc1b1FVVTZkNUl2Y3ZvUTNvZF9xY3dqTlpwcmF1U0NUM0c3alhidGtFV1ZiUVFSaXdXUlhNdTlKZHNabFRjaXlCZFNOaFdDb0xFYTdxck1EYktYRkQzTzJDeUo0Nm8tY0luU05seFJBc3dDRHF3NGg?oc=5
MFC.TO,2018-08-06,Time to buy,business.inquirer.net,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1UYWRJTTRQU3FfWmxMTFBudktQU2V5MXVjeTVTLXBCSHZJQUZyUzNFNUpGRGs5M3ROajVad2xucWJZUkkzd3FMVTJ0dVZSZExteXlrVDl3VFotdG0x0gFiQVVfeXFMTndpNE5fcEFEaGlOTzctRnUtZ3owZjhiV0dxb1FXOEJVZ2pUeDZpQ0FiX1Y3dERUN0JZNTdsTUVyalc0aDh3Q1A1ZDJIanpoR2p3ZElRU1ViUEZZNnJkNTFSV2c?oc=5
MFC.TO,2018-09-03,Robot Trading System On The Stock Market,International Adviser,https://news.google.com/rss/articles/CBMitgFBVV95cUxQTDZVMXo1bW9KeFVlZWRIOFFJMXp3b20ybjJ0T0d0eTB0TlZnRURhSGM4Q0locFpmelVkSEY1N0pGRWo1UkRyR3NMYUNuU1EzQUl3YjgwYlVKelg0QmluZm1RdlN1ZWMzRFQtT0JFSXNvU2xmay1zUXF1VktEZWo3WXUyZUQxeVJDbmNocHctdU1XS0lIYzdNTXpTNjdWSTEyYXkyZWZtMGhhZERxbG5VWlZpQ3EwUQ?oc=5
MFC.TO,2018-09-19,"John Hancock 'reinventing' life insurance to get people healthier, living longer: CEO",CNBC,https://news.google.com/rss/articles/CBMipwFBVV95cUxOdWViTWxpQVQ1b2FGMzdPR05tdVNZeVRvN0k3cGRsWWlsTUd5cXlPZzVmRHA3YU9Bb1U1SWRYS0wzZFJuUkhnbU56NkozdG9JVmJrYzl2R1NrR2VmbjFEMV9VeG9aNk10ZTJuTGZJY3R1ajJQb21RUGRsOE01Yjl3SmNkOGUwbm5CbWNJMTJmNUNVaEtna2lUNVNibjZpVS1wWW9XZm9zY9IBrAFBVV95cUxQQzZDSVNVemJwNTlqbUZQYl90MWRMMDBHNE1IcE1BUlpNWkMxa3dObUFIZTFPdWJteFhYMUdvMFQ4TUlpcWN6VGVkaWRZM1NxZzAxLTR1cF9Bd1hMUEpTWkVwWDhkLWIzZW9nT19EQ3NHQy1TVnp3eWtQY2lCaEZ2WGNWeUdrSjZnMW50YThSWUh2VkN2VE1uRlRuaWdOZmotUlJvRHN6RlVhUExv?oc=5
MFC.TO,2018-09-26,"Manulife Launches ""game-changer"" Goals-based Investing",PR Newswire Canada,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQdElJVE5BZ3NaVGZuUmQwQnJYZkZFRWxCVWQ2ZWozOEdmOE9ERnlkWDZHTVN4RjdVT1ZxUE8zcXJ3VFBLNlZYYWpBd3l2ck9lMlVySmN3N3Vlc1RLUmFqLTBueWdNU1dqV3UzS0pMeXA1djBaLXU4YVM5WVVVVklzcU10WmZoWkdXVDBEUk9maDhSbWRuYS1nejE4VmlvemNUMmFyS0lTSHk?oc=5
MFC.TO,2018-10-04,TSX falls 0.41 percent,sg.news.yahoo.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMTlGQmdsUXVCOTdvZ001bmJWdmY0QlFpc0F2VE1wR0hYbGJIVFB4dlJ5MUdjd0dqU05mak9NY1NHTzVNRjEzYTJoWFdCV1pjVHV3RTJXMHVNcXNHRHZwRndKdmdyMDRCTVBtZk1fR3hjRklnODMzR1B1SzJMMzhzUFJ0aHM5clZCQlhlUURqVks1T0JOSU1B?oc=5
MFC.TO,2018-10-23,Manulife Bank Premium Isa Series F (CADFUNDS: MIP601.CF) Quote,The Globe and Mail,https://news.google.com/rss/articles/CBMidEFVX3lxTE93SGVtTWpqX3RXMUxuQm5EMjVHV0pReTFUN1BqZThMem1obVJyekZPUTNSRmhzNlAwekJTOWpMVWtqWGVnQUs3STF1UVdpc1liTF9RMzRfZDdsRDVzVUVYNWp3Z1h1QUJibU5CN09LX3FHV1Vq?oc=5
MFC.TO,2018-11-08,Manulife CEO Scorns Fund’s Claims as ‘Commercially Absurd’,Bloomberg.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxNbldiRVpYR3J3bm50YzFtZHk1OTNESm1hdlJ5Yl9zWnlzNGoxQTRGN3lNVTFpR1JZaml1RTRmRDNtaGVlaDNnem9HWXZhNTJxS2VZT2Y5T0V1dlJWNFZIdmdTN3I3dlA0ck9xVU1ucXQzcWZ5aE03MGU3X0FlWm9vNnJXWE9SQTZqREY5azZOYV9haUJqZTNVQVlQeWZ3Z181UmJYTXdMVGlJalgxaWt6dw?oc=5
MFC.TO,2018-11-26,"Manulife updates global brand, marking significant milestone in its business transformation",PR Newswire Canada,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQYkwwRGxTN05IQU02anZyWnhYdy13M2N4NGxxS29xVmFmdW5ZclRzaTlqSmJUWW92ZEVUYXNqM3VxZHFfRFc0RUE0QVhIaXc2LWpEc3R0R2FyMUVqejVDLXJMVnpMdjRGWWRaYjdKUTc2UU5MMElaclJkTDU3c3BYclNEamsxZTBHdmZMSzE3dmxQU3RvdGF6QjZBdy1uZnlfM2ZMbEVwd3Z2UEk1ajUwcWtZZW96V2U4NGdyY3Q2blJnTWhTT3dPbkhRR1k3cjZ4VVMyTlk0TmFZUlE?oc=5
MFC.TO,2018-12-09,The Better Buy: A Bank Stock or Insurance Companies?,Yahoo! Finance Canada,https://news.google.com/rss/articles/CBMihwFBVV95cUxPUGh2ZFMyb3B4TkVoV1ZHNHUxQnNuVHdkWWVxTko5MkdpbFNJYzRMaTZzTVFlbk4yR2FxUmNQakR2LXNWUEVGb2tnZ1RITU15UUkxcFRKcVBlUUY0S0lOWjE3UFd2SWRjaVNMM0ZsVXB2NGpoSmlIUDAxQS1IeEs4VXVUQzI2YjA?oc=5
MFC.TO,2018-12-13,"AltaGas shares soar after it cuts dividend, announces new round of asset sales",CBC,https://news.google.com/rss/articles/CBMiowFBVV95cUxQREptMHdob3BEd3R1Q2p0eDhXelhBMmdId3ZXMHJQV1hmZmJORk9sRVBmX2k1WlRUYVdTYnhtUjZBT2VGSlZOaVRYUTVWOVZrM1BPNmtRdTBPc0dkN0I1ZVNoWWx6dG1fNWsxaVhkZE1NcGlpWVpzemlabXlYRC1BR0MtN1NZc0VoRlJhSjBxWENrRy1YaXJ0eU5Bdlg4Yk03ejJJ?oc=5
MFC.TO,2019-01-03,"Shui On Announces $1 Billion JV With Manulife, China Life",Mingtiandi,https://news.google.com/rss/articles/CBMiZkFVX3lxTE12cTU0TXdHNnMtUm9jajhZYlhMYUI0MldiV0EyanRTX2NNZ1c3andCQ01GbHI0UUdwWmthdi1uc0ZZSGkyYXZtTGZMb0tzTll6ZVpyeUc4Wmhral9GV2p4SUxRMUwxZw?oc=5
MFC.TO,2019-01-09,US stocks rise on optimism over trade talks,PressReader,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQSUJpTkFMZzlrRjN1WlhYWm1WQWpiSm1OUmp2d3ZueUFwMlNiYjVFQVNiV09QbVplanN4WVZwY1B0eEVwY3JFZTV4aVhWUng0UlRGck1VaHdtbGwzTUd4MC1FSTlpSUN3bXB3NEJrU3FBaHYwaDBVTm95bzRycU1YMVJGU09scjhwY3VF?oc=5
MFC.TO,2019-01-16,A Farmer Found a Trojan Horse Inside an Insurance Contract. Now He Might Bring Down the Canadian Insurance Industry.,institutionalinvestor.com,https://news.google.com/rss/articles/CBMiogJBVV95cUxPYVEwTS1yLU9zT0hzRXVrWlhQLWsyZmF1MXVWUE5iRHltdWRWUERINEY4WGNNczhVTVI3MHdkenFvZU1hRXpXeXkwX3NGUzhBaTd5Sl9JUEpZZldvRGRfNFBGck56V3pnNFdtSk1sSzY4d1I2c0VJOEQ5dWFJc0xfaHdhN0tPbWZwMFctNUtPSkVVUkdzalhCUEJlMm14b1I3SXpEZkc2ekxmbnhrT05SdzJ4MUJ1UU83U2tNZUhQTUFkV2V0ZVRPRkhoU1c5ZnlxOGUzdFYtelNOdl9CQXNfdllkaUNuaW5WTmQ0M2pqdm41TDJQWklOZUotWU1CMHc1eG5nSFdrbmZNR3llZy1VcjJGZGV2VHFTLWQ1TlJxVHRqUQ?oc=5
MFC.TO,2019-01-18,Manulife’s Thirith Vireak receives elite CAMS’ Anti-Money Laundering credential,Khmer Times,https://news.google.com/rss/articles/CBMitwFBVV95cUxPNDBvc0pRU0hwU1dKcnluay1lRzF2bHFaQ0VnZkptWUgxc01qczZsRjVVMThCSFhXUWNkY2JlcE1DRlVsYXVlc3U4cXFvaWV0dnRWampoSmdScDBWaUduT1BxUzhKN0ZjdXdUdU1HbDVlSW01ZWdXWmxoWlFZTGZmWHp3MDVZU1h2RVVLamhTVExjaEtnWXFacm1NOWRLc0RSVFlUUUhQS21nMXEwN3V6eVJzQ2pkQm8?oc=5
MFC.TO,2019-01-18,Now is the time to buy Malaysian equities - Manulife,theedgemalaysia.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxQUG9uYjg0QmFTd1hxczFBdUVfWHpqWW1ncGpfckI4NGdJb3lfTlpTemU3NUxjdWNFTFFOTnR0YWJieW8tTjk4b2VyVEUtcDJmSl8wRUZpd2sxaHhXTG9LRmRJNk9xdXNCMzc0OVRPR0diVV8tRFREUU9oUXFoMDNvRUFB?oc=5
MFC.TO,2019-01-18,Will Health Insurers Subsidize the Apple Watch?,The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxQZFZib0c4d0JONFhJWTlwUktJNXV1bUJkdTlaaWhxdUs0NDFKeThZVFZzY2x5MmdQVjlJN1djTUwwa1B2Nk5aNTV2YlNremVHQTRSMm5WTzkzc21oOXNtQ05YOXl3dlVHOGF3RTNDMGMtQVVJTDVZQ1dmeC1jSi1CaUM4WnJPYk5tdGhJeUVLWXhyb3FuempOTQ?oc=5
MFC.TO,2019-01-18,‘I feel good about the progress we’ve made’: How CEO Roy Gori is working to reinvigorate Manulife,Financial Post,https://news.google.com/rss/articles/CBMizwFBVV95cUxOZEZ1M01fb204eDI4ZVpKdmQ2VzE3Q1JlNHVTVV9Oc1JJcUpVNE84QnNmMHFzWWJUcFplRnF6VWR3TGNyZUJyWlJlQmtab1A2Sk11Nm1KSFpRVFhQOGFJaVVTRHdvM1pYUkk1NkRzWnpJOWFZRTJLMXRpbmpzTjF4dUUxVE1vTVRLOHcwTzF0OTEwR0JBSU4xREVWUUc5TGtnWURoY1NCcjFLWHB6bFhWSHhVdUNlQ3U1Y3RXUW55bGk3N3RaejNWM0tCdXF2Y2M?oc=5
